,Plot_ID,individual_ID,species,comment,trait,value,unit,uncertainty,trait_ID,value_numeric,PREX,Matrix,Latitude,Longitude,Elevation,Treatment,Treatment2,Regeneration_year,RegTime,Legacy
22697,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,seeds too small,SeedWidth,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0249-T9042,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22698,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,,FruitLength,7.02,mm,,SP04-ARL_221118_PR32_0123-p0236-T9529,7.02,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22699,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,seeds too small,NSeedsPerFruit,100,seeds,estimation,SP04-ARL_221118_PR32_0123-p0236-T9530,100,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22700,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,seeds too small,SeedWeight,1.00E-04,g,estimation,SP04-ARL_221118_PR32_0123-p0236-T9531,1.00E-04,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22701,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,seeds too small,SeedWidth,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0236-T9532,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22702,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,seeds too small,NSeedsPerFruit,450,seeds,estimation,SP04-ARL_221118_PR32_0123-p0249-T9047,450,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22703,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,,FruitWeight,0.35,g,,SP04-ARL_221118_PR32_0123-p0236-T9534,0.35,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22704,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,seeds too small,SeedWidth,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0249-T9049,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22705,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,seeds too small,SeedLength,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0249-T9050,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22706,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,,FruitWeight,1.15,g,,SP04-ARL_221118_PR32_0123-p0249-T9051,1.15,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22707,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,,FruitWidth,3.39,mm,,SP04-ARL_221118_PR32_0123-p0249-T9052,3.39,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22708,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,,FruitLength,78.91,mm,,SP04-ARL_221118_PR32_0123-p0249-T9053,78.91,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22709,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,seeds too small,NSeedsPerFruit,450,seeds,estimation,SP04-ARL_221118_PR32_0123-p0249-T9054,450,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22710,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,seeds too small,SeedWeight,1.00E-04,g,estimation,SP04-ARL_221118_PR32_0123-p0249-T9055,1.00E-04,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22711,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,seeds too small,SeedWidth,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0249-T9056,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22712,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,seeds too small,SeedLength,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0249-T9057,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22713,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,,FruitLength,7.11,mm,,SP04-ARL_221118_PR32_0123-p0236-T9543,7.11,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22714,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,seeds too small,NSeedsPerFruit,100,seeds,estimation,SP04-ARL_221118_PR32_0123-p0236-T9544,100,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22715,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,seeds too small,SeedWeight,1.00E-04,g,estimation,SP04-ARL_221118_PR32_0123-p0236-T9545,1.00E-04,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22716,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,seeds too small,SeedWidth,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0236-T9546,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22717,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,seeds too small,SeedLength,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0236-T9547,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22718,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,FruitWeight,4.5,g,,SP04-ARL_221118_PR32_0123-p0204-T9184,4.5,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22719,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,,FruitWidth,3.51,mm,,SP04-ARL_221118_PR32_0123-p0219-T9430,3.51,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22720,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,,FruitLength,3.67,mm,,SP04-ARL_221118_PR32_0123-p0219-T9431,3.67,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22721,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,seeds too small,NSeedsPerFruit,80,seeds,estimation,SP04-ARL_221118_PR32_0123-p0219-T9432,80,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22722,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,seeds too small,SeedWeight,1.00E-04,g,estimation,SP04-ARL_221118_PR32_0123-p0219-T9433,1.00E-04,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22723,PR32,SP04-ARL_221118_PR32_0123-p0197,Miconia_oraria,,ripenness,ripe,,,SP04-ARL_221118_PR32_0123-p0197-T21459,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22724,PR32,SP04-ARL_221118_PR32_0123-p0198,Palicourea_paratinctoria,,ripenness,unripe,,,SP04-ARL_221118_PR32_0123-p0198-T21460,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22725,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,,availability,CA,,,SP04-ARL_221118_PR32_0123-p0249-T23041,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22726,PR32,SP04-ARL_221118_PR32_0123-p0200,Cecropia_insignis,,ripenness,ripe,,,SP04-ARL_221118_PR32_0123-p0200-T21462,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22727,PR32,SP04-ARL_221118_PR32_0123-p0201,Miconia_oraria,,ripenness,unripe,,,SP04-ARL_221118_PR32_0123-p0201-T21463,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22728,PR32,SP04-ARL_221118_PR32_0123-p0202,Miconia_oraria,,ripenness,unripe,,,SP04-ARL_221118_PR32_0123-p0202-T21464,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22729,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,SeedWeight,2.8,g,,SP04-ARL_221118_PR32_0123-p0204-T9195,2.8,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22730,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,SeedWidth,17.16,mm,,SP04-ARL_221118_PR32_0123-p0204-T9196,17.16,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22731,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,SeedLength,13.03,mm,,SP04-ARL_221118_PR32_0123-p0204-T9197,13.03,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22732,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,ripenness,ripe,,,SP04-ARL_221118_PR32_0123-p0204-T21466,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22733,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,ripenness,unripe,,,SP04-ARL_221118_PR32_0123-p0205-T21467,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22734,PR32,SP04-ARL_221118_PR32_0123-p0206,Miconia_oraria,,ripenness,unripe,,,SP04-ARL_221118_PR32_0123-p0206-T21468,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22735,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,NSeedsPerFruit,1,seeds,,SP04-ARL_221118_PR32_0123-p0204-T9201,1,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22736,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,SeedWeight,2.8,g,,SP04-ARL_221118_PR32_0123-p0204-T9202,2.8,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22737,PR32,SP04-ARL_221118_PR32_0123-p0210,A-PR3201,,FruitWidth,5.78,mm,,SP04-ARL_221118_PR32_0123-p0210-T9325,5.78,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22738,PR32,SP04-ARL_221118_PR32_0123-p0232,Miconia_oraria,,height,8,meters,,SP04-ARL_221118_PR32_0123-p0232-T18434,8,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22739,PR32,SP04-ARL_221118_PR32_0123-p0233,Miconia_oraria,,height,7,meters,,SP04-ARL_221118_PR32_0123-p0233-T18435,7,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22740,PR32,SP04-ARL_221118_PR32_0123-p0234,Miconia_oraria,,height,6,meters,,SP04-ARL_221118_PR32_0123-p0234-T18436,6,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22741,PR32,SP04-ARL_221118_PR32_0123-p0210,A-PR3201,,SeedWeight,0.08,g,,SP04-ARL_221118_PR32_0123-p0210-T9328,0.08,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22742,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,SeedWeight,2.2,g,,SP04-ARL_221118_PR32_0123-p0204-T9209,2.2,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22743,PR32,SP04-ARL_221118_PR32_0123-p0210,A-PR3201,,SeedLength,4.39,mm,,SP04-ARL_221118_PR32_0123-p0210-T9330,4.39,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22744,PR32,SP04-ARL_221118_PR32_0123-p0210,A-PR3201,,FruitWeight,0.16,g,,SP04-ARL_221118_PR32_0123-p0210-T9331,0.16,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22745,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,SeedLength,4.64,mm,,SP04-ARL_221118_PR32_0123-p0205-T9575,4.64,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22746,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,,ripenness,unripe,,,SP04-ARL_221118_PR32_0123-p0219-T21481,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22747,PR32,SP04-ARL_221118_PR32_0123-p0220,Miconia_oraria,,ripenness,unripe,,,SP04-ARL_221118_PR32_0123-p0220-T21482,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22748,PR32,SP04-ARL_221118_PR32_0123-p0221,Palicourea_pseudaxillaris,,ripenness,ripe,,,SP04-ARL_221118_PR32_0123-p0221-T21483,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22749,PR32,SP04-ARL_221118_PR32_0123-p0222,Palicourea_pseudaxillaris,,ripenness,ripe,,,SP04-ARL_221118_PR32_0123-p0222-T21484,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22750,PR32,SP04-ARL_221118_PR32_0123-p0223,Palicourea_pseudaxillaris,,ripenness,ripe,,,SP04-ARL_221118_PR32_0123-p0223-T21485,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22751,PR32,SP04-ARL_221118_PR32_0123-p0224,Palicourea_pseudaxillaris,,ripenness,ripe,,,SP04-ARL_221118_PR32_0123-p0224-T21486,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22752,PR32,SP04-ARL_221118_PR32_0123-p0225,Palicourea_pseudaxillaris,,ripenness,ripe,,,SP04-ARL_221118_PR32_0123-p0225-T21487,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22753,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,FruitWidth,14.57,mm,,SP04-ARL_221118_PR32_0123-p0204-T9220,14.57,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22754,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,FruitWidth,5.71,mm,,SP04-ARL_221118_PR32_0123-p0205-T9584,5.71,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22755,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,NSeedsPerFruit,1,seeds,,SP04-ARL_221118_PR32_0123-p0204-T9222,1,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22756,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,SeedWeight,2.1,g,,SP04-ARL_221118_PR32_0123-p0204-T9223,2.1,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22757,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,SeedWidth,16.49,mm,,SP04-ARL_221118_PR32_0123-p0204-T9224,16.49,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22758,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,SeedLength,12.15,mm,,SP04-ARL_221118_PR32_0123-p0204-T9225,12.15,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22759,PR32,SP04-ARL_221118_PR32_0123-p0216,Miconia_oraria,,FruitWeight,0.03,g,,SP04-ARL_221118_PR32_0123-p0216-T9226,0.03,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22760,PR32,SP04-ARL_221118_PR32_0123-p0210,A-PR3201,,SeedWeight,0.09,g,,SP04-ARL_221118_PR32_0123-p0210-T9349,0.09,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22761,PR32,SP04-ARL_221118_PR32_0123-p0210,A-PR3201,,SeedWidth,4.12,mm,,SP04-ARL_221118_PR32_0123-p0210-T9350,4.12,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22762,PR32,SP04-ARL_221118_PR32_0123-p0210,A-PR3201,,SeedLength,4.01,mm,,SP04-ARL_221118_PR32_0123-p0210-T9351,4.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22763,PR32,SP04-ARL_221118_PR32_0123-p0210,A-PR3201,,FruitWeight,0.08,g,,SP04-ARL_221118_PR32_0123-p0210-T9352,0.08,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22764,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,,FruitWeight,0.81,g,,SP04-ARL_221118_PR32_0123-p0236-T9513,0.81,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22765,PR32,SP04-ARL_221118_PR32_0123-p0237,Miconia_oraria,,ripenness,unripe,,,SP04-ARL_221118_PR32_0123-p0237-T21499,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22766,PR32,SP04-ARL_221118_PR32_0123-p0238,Miconia_oraria,,ripenness,unripe,,,SP04-ARL_221118_PR32_0123-p0238-T21500,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22767,PR32,SP04-ARL_221118_PR32_0123-p0239,Miconia_oraria,,ripenness,unripe,,,SP04-ARL_221118_PR32_0123-p0239-T21501,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22768,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,seeds too small,SeedWidth,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0219-T9476,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22769,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,seeds too small,SeedLength,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0219-T9477,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22770,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,,FruitWeight,0.06,g,,SP04-ARL_221118_PR32_0123-p0219-T9478,0.06,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22771,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,FruitWeight,0.18,g,,SP04-ARL_221118_PR32_0123-p0205-T9604,0.18,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22772,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,,FruitLength,3.96,mm,,SP04-ARL_221118_PR32_0123-p0219-T9480,3.96,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22773,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,seeds too small,NSeedsPerFruit,80,seeds,estimation,SP04-ARL_221118_PR32_0123-p0219-T9481,80,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22774,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,seeds too small,SeedWeight,1.00E-04,g,estimation,SP04-ARL_221118_PR32_0123-p0219-T9482,1.00E-04,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22775,PR32,SP04-ARL_221118_PR32_0123-p0207,Piperacea_sp2,seeds too small,SeedLength,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0207-T9120,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22776,PR32,SP04-ARL_221118_PR32_0123-p0219,Miconia_oraria,seeds too small,SeedLength,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0219-T9484,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22777,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,,ripenness,ripe,,,SP04-ARL_221118_PR32_0123-p0249-T21511,NA,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22778,PR32,SP04-ARL_221118_PR32_0123-p0216,Miconia_oraria,seeds too small,SeedWeight,1.00E-04,g,estimation,SP04-ARL_221118_PR32_0123-p0216-T9244,1.00E-04,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22779,PR32,SP04-ARL_221118_PR32_0123-p0204,Bactris_setulosa,,fruit_abundance,300,n_fruits,,SP04-ARL_221118_PR32_0123-p0204-T19936,300,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22780,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,fruit_abundance,480,n_fruits,,SP04-ARL_221118_PR32_0123-p0205-T19937,480,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22781,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,NSeedsPerFruit,2,seeds,,SP04-ARL_221118_PR32_0123-p0205-T9614,2,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22782,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,SeedWeight,0.01,g,,SP04-ARL_221118_PR32_0123-p0205-T9615,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22783,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,SeedWidth,2.53,mm,,SP04-ARL_221118_PR32_0123-p0205-T9616,2.53,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22784,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,SeedLength,3.93,mm,,SP04-ARL_221118_PR32_0123-p0205-T9617,3.93,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22785,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,FruitWeight,0.16,g,,SP04-ARL_221118_PR32_0123-p0205-T9618,0.16,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22786,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,FruitWidth,5.48,mm,,SP04-ARL_221118_PR32_0123-p0205-T9619,5.48,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22787,PR32,SP04-ARL_221118_PR32_0123-p0210,A-PR3201,,fruit_abundance,280,n_fruits,,SP04-ARL_221118_PR32_0123-p0210-T19942,280,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22788,PR32,SP04-ARL_221118_PR32_0123-p0211,Palicourea_paratinctoria,,fruit_abundance,1300,n_fruits,,SP04-ARL_221118_PR32_0123-p0211-T19943,1300,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22789,PR32,SP04-ARL_221118_PR32_0123-p0212,Cecropia_insignis,,fruit_abundance,18,n_fruits,,SP04-ARL_221118_PR32_0123-p0212-T19944,18,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22790,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,FruitLength,5.42,mm,,SP04-ARL_221118_PR32_0123-p0205-T9620,5.42,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22791,PR32,SP04-ARL_221118_PR32_0123-p0205,Palicourea_pseudaxillaris,,NSeedsPerFruit,2,seeds,,SP04-ARL_221118_PR32_0123-p0205-T9621,2,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22792,PR32,SP04-ARL_221118_PR32_0123-p0236,Miconia_oraria,seeds too small,NSeedsPerFruit,100,seeds,estimation,SP04-ARL_221118_PR32_0123-p0236-T9502,100,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22793,PR32,SP04-ARL_221118_PR32_0123-p0216,Miconia_oraria,seeds too small,SeedLength,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0216-T9260,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22794,PR32,SP04-ARL_221118_PR32_0123-p0216,Miconia_oraria,,FruitWeight,0.03,g,,SP04-ARL_221118_PR32_0123-p0216-T9261,0.03,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22795,PR32,SP04-ARL_221118_PR32_0123-p0216,Miconia_oraria,,FruitWidth,3.22,mm,,SP04-ARL_221118_PR32_0123-p0216-T9262,3.22,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22796,PR32,SP04-ARL_221118_PR32_0123-p0216,Miconia_oraria,,FruitLength,3.37,mm,,SP04-ARL_221118_PR32_0123-p0216-T9263,3.37,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22797,PR32,SP04-ARL_221118_PR32_0123-p0216,Miconia_oraria,seeds too small,NSeedsPerFruit,60,seeds,estimation,SP04-ARL_221118_PR32_0123-p0216-T9264,60,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22798,PR32,SP04-ARL_221118_PR32_0123-p0216,Miconia_oraria,seeds too small,SeedWeight,1.00E-04,g,estimation,SP04-ARL_221118_PR32_0123-p0216-T9265,1.00E-04,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22799,PR32,SP04-ARL_221118_PR32_0123-p0216,Miconia_oraria,seeds too small,SeedWidth,0.01,mm,estimation,SP04-ARL_221118_PR32_0123-p0216-T9266,0.01,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
22800,PR32,SP04-ARL_221118_PR32_0123-p0249,Cecropia_hispidissima,,FruitWidth,4.14,mm,,SP04-ARL_221118_PR32_0123-p0249-T9024,4.14,NA,NA,0.47927521,-79.21729879,339,pasture regeneration,pasture regeneration late,2007,16,pasture
